date,上证指数,沪深300,深证成指,创业板指
2020-05-13,2898.05,3968.253,11074.593,2140.681
2020-05-14,2870.342,3925.218,10962.147,2117.647
2020-05-15,2868.459,3912.816,10964.892,2124.311
2020-05-18,2875.418,3922.912,10921.146,2114.858
2020-05-19,2898.576,3956.25,11052.848,2144.121
2020-05-20,2883.738,3935.222,10948.478,2118.119
2020-05-21,2867.924,3913.795,10845.396,2099.432
2020-05-22,2813.765,3824.064,10604.966,2046.596
2020-05-25,2817.97,3829.325,10592.845,2052.302
2020-05-26,2846.547,3872.77,10815.431,2112.973
2020-05-27,2836.804,3845.614,10682.697,2071.473
2020-05-28,2846.222,3856.632,10653.492,2054.964
2020-05-29,2852.351,3867.023,10746.076,2086.666
2020-06-01,2915.431,3971.34,11102.15,2158.223
2020-06-02,2921.398,3983.568,11112.496,2145.286
2020-06-03,2923.371,3983.648,11108.359,2143.117
2020-06-04,2919.251,3982.185,11139.257,2151.385
2020-06-05,2930.799,4001.251,11180.598,2166.375
2020-06-08,2937.771,4021.955,11215.76,2153.564
2020-06-09,2956.112,4047.029,11284.242,2181.589
2020-06-10,2943.753,4039.705,11335.862,2201.988
2020-06-11,2920.897,3995.885,11243.617,2195.638
2020-06-12,2919.741,4003.083,11251.708,2206.764
2020-06-15,2890.031,3954.988,11192.273,2219.55
2020-06-16,2931.749,4014.57,11398.966,2260.458
2020-06-17,2935.873,4017.594,11420.837,2263.961
2020-06-18,2939.315,4044.384,11494.555,2266.032
2020-06-19,2967.634,4098.71,11668.133,2319.449
2020-06-22,2965.272,4102.046,11702.441,2342.88
2020-06-23,2970.62,4121.794,11794.01,2382.047
2020-06-24,2979.551,4138.99,11813.528,2382.473
2020-06-29,2961.516,4109.716,11752.359,2372.536
2020-06-30,2984.674,4163.964,11992.347,2438.197
2020-07-01,3025.981,4247.784,12112.965,2419.629
2020-07-02,3090.569,4335.845,12269.488,2424.393
2020-07-03,3152.813,4419.596,12433.265,2462.563
2020-07-06,3332.881,4670.095,12941.721,2529.487
2020-07-07,3345.337,4698.126,13163.979,2591.263
2020-07-08,3403.44,4774.004,13406.372,2651.969
2020-07-09,3450.594,4840.771,13754.744,2757.653
2020-07-10,3383.322,4753.133,13671.244,2778.457
2020-07-13,3443.286,4852.961,14149.144,2889.427
2020-07-14,3414.619,4806.69,13996.464,2858.672
2020-07-15,3361.304,4744.469,13734.129,2813.061
2020-07-16,3210.099,4516.253,12996.34,2646.26
2020-07-17,3214.129,4544.701,13114.938,2662.402
2020-07-20,3314.149,4680.305,13448.85,2697.301
2020-07-21,3320.895,4691.043,13536.174,2736.512
2020-07-22,3333.164,4714.445,13657.029,2769.028
2020-07-23,3325.11,4712.436,13661.5,2799.674
2020-07-24,3196.768,4505.591,12935.697,2627.843
2020-07-27,3205.227,4528.45,12976.867,2631.762
2020-07-28,3227.96,4568.258,13147.354,2666.521
2020-07-29,3294.552,4679.008,13557.441,2767.402
2020-07-30,3286.822,4656.151,13466.854,2743.634
2020-07-31,3310.007,4695.046,13637.883,2795.4
2020-08-03,3367.966,4771.311,13964.562,2868.882
2020-08-04,3371.688,4775.802,13860.459,2832.845
2020-08-05,3377.565,4777.109,13960.925,2860.241
2020-08-06,3386.463,4762.764,13863.13,2814.374
2020-08-07,3354.035,4707.926,13648.5,2749.953
2020-08-10,3379.252,4724.87,13657.313,2735.256
2020-08-11,3340.29,4681.784,13466.268,2688.7
2020-08-12,3319.266,4647.645,13308.521,2635.502
2020-08-13,3320.726,4635.713,13291.32,2622.64
2020-08-14,3360.099,4704.629,13489.01,2668.712
2020-08-17,3438.801,4815.226,13742.226,2696.392
2020-08-18,3451.089,4812.756,13768.167,2701.061
2020-08-19,3408.129,4740.678,13480.853,2612.835
2020-08-20,3363.899,4679.154,13320.923,2587.861
2020-08-21,3380.683,4718.843,13478.0,2632.452
2020-08-24,3385.638,4755.849,13666.692,2684.629
2020-08-25,3373.578,4761.951,13669.406,2701.604
2020-08-26,3329.739,4706.13,13428.399,2644.144
2020-08-27,3350.113,4731.345,13535.091,2689.17
2020-08-28,3403.807,4844.265,13851.324,2757.839
2020-08-31,3395.678,4816.215,13758.228,2728.313
2020-09-01,3410.607,4842.122,13849.658,2750.424
2020-09-02,3404.802,4843.887,13887.425,2771.85
2020-09-03,3384.981,4817.095,13772.374,2746.953
2020-09-04,3355.367,4770.219,13656.657,2732.155
2020-09-07,3292.591,4669.368,13284.033,2641.202
2020-09-08,3316.417,4694.389,13293.33,2650.629
2020-09-09,3254.628,4584.589,12861.75,2523.396
2020-09-10,3234.823,4581.978,12742.846,2483.031
2020-09-11,3260.346,4627.283,12942.949,2536.618
2020-09-14,3278.814,4651.051,13021.99,2572.601
2020-09-15,3295.68,4688.483,13143.457,2595.154
2020-09-16,3283.924,4657.358,13011.281,2554.8
2020-09-17,3270.435,4632.714,13015.189,2557.321
2020-09-18,3338.09,4737.089,13245.09,2596.082
2020-09-21,3316.935,4691.428,13149.501,2569.219
2020-09-22,3274.302,4635.761,13023.431,2555.544
2020-09-23,3279.711,4652.327,13110.072,2599.885
2020-09-24,3223.176,4563.066,12816.606,2535.868
2020-09-25,3219.418,4570.022,12814.174,2540.426
2020-09-28,3217.535,4581.909,12760.933,2521.246
2020-09-29,3224.359,4591.799,12900.695,2563.379
2020-09-30,3218.052,4587.395,12907.448,2574.758
2020-10-09,3272.076,4681.141,13289.262,2672.934
2020-10-12,3358.465,4823.158,13708.066,2777.388
2020-10-13,3359.75,4839.201,13798.579,2784.717
2020-10-14,3340.778,4807.102,13691.043,2764.244
2020-10-15,3332.183,4798.736,13624.891,2737.963
2020-10-16,3336.358,4791.676,13532.729,2724.497
2020-10-19,3312.667,4755.488,13421.194,2689.669
2020-10-20,3328.103,4793.467,13603.881,2740.583
2020-10-21,3325.025,4792.828,13467.913,2700.533
2020-10-22,3312.501,4777.985,13396.182,2673.585
2020-10-23,3277.997,4718.488,13128.455,2600.843
2020-10-26,3251.119,4691.236,13191.247,2617.743
2020-10-27,3254.316,4699.279,13269.654,2650.764
2020-10-28,3269.238,4737.272,13388.104,2670.481
2020-10-29,3272.727,4772.92,13519.661,2699.923
2020-10-30,3224.533,4695.334,13236.601,2655.865
2020-11-02,3225.12,4720.831,13420.961,2708.388
2020-11-03,3271.074,4777.561,13580.035,2744.314
2020-11-04,3277.44,4813.656,13659.499,2750.554
2020-11-05,3320.133,4885.112,13894.257,2787.878
2020-11-06,3312.159,4885.718,13838.422,2733.072
2020-11-09,3373.734,4981.35,14141.153,2813.998
2020-11-10,3360.149,4953.876,13993.335,2773.218
2020-11-11,3342.203,4904.898,13720.174,2681.524
2020-11-12,3338.679,4908.463,13792.074,2700.51
2020-11-13,3310.105,4856.851,13754.554,2706.813
2020-11-16,3346.969,4904.172,13850.829,2712.409
2020-11-17,3339.895,4894.786,13732.52,2658.092
2020-11-18,3347.303,4891.672,13658.203,2620.672
2020-11-19,3363.088,4927.989,13777.445,2645.161
2020-11-20,3377.727,4943.288,13852.418,2667.093
2020-11-23,3414.49,5005.027,13955.285,2686.358
2020-11-24,3402.823,4974.286,13902.537,2674.798
2020-11-25,3362.327,4910.7,13656.095,2615.531
2020-11-26,3369.733,4919.591,13599.994,2609.386
2020-11-27,3408.307,4980.765,13690.884,2618.991
2020-11-30,3391.755,4960.252,13670.11,2631.889
2020-12-01,3451.938,5067.098,13930.375,2698.443
2020-12-02,3449.381,5067.145,13961.575,2682.972
2020-12-03,3442.136,5057.06,13970.684,2712.518
2020-12-04,3444.581,5065.916,14026.656,2730.837
2020-12-07,3416.604,5022.235,13973.481,2726.483
2020-12-08,3410.177,5009.879,13973.892,2746.281
2020-12-09,3371.964,4942.699,13716.53,2697.826
2020-12-10,3373.276,4940.525,13731.342,2718.545
2020-12-11,3347.191,4889.629,13555.145,2687.781
2020-12-14,3369.12,4934.835,13692.133,2726.601
2020-12-15,3367.233,4945.1,13763.313,2758.854
2020-12-16,3366.983,4953.867,13751.091,2760.64
2020-12-17,3404.873,5017.478,13889.866,2785.615
2020-12-18,3394.896,4999.968,13854.12,2780.73
2020-12-21,3420.569,5046.84,14134.85,2882.443
2020-12-22,3356.782,4964.773,13882.303,2811.749
2020-12-23,3382.32,5007.124,14015.022,2842.97
2020-12-24,3363.113,5000.015,13915.574,2820.753
2020-12-25,3396.563,5042.014,14017.057,2840.801
2020-12-28,3397.285,5064.415,14044.101,2842.81
2020-12-29,3379.036,5042.936,13970.211,2812.997
2020-12-30,3414.453,5113.711,14201.565,2900.538
2020-12-31,3473.069,5211.289,14470.684,2966.256
2021-01-04,3502.958,5267.718,14827.469,3078.111
2021-01-05,3528.677,5368.505,15147.569,3097.977
2021-01-06,3550.877,5417.668,15187.614,3115.091
2021-01-07,3576.205,5513.657,15356.403,3162.398
2021-01-08,3570.108,5495.431,15319.291,3150.78
2021-01-11,3531.498,5441.158,15115.38,3092.861
2021-01-12,3608.339,5596.353,15460.032,3180.35
2021-01-13,3598.652,5577.971,15365.428,3130.298
2021-01-14,3565.905,5470.456,15070.129,3089.177
2021-01-15,3566.378,5458.081,15031.703,3089.945
2021-01-18,3596.224,5518.521,15269.272,3149.2
2021-01-19,3566.381,5437.523,15003.985,3084.488
2021-01-20,3583.092,5476.434,15223.357,3204.932
2021-01-21,3621.264,5564.969,15520.598,3283.721
2021-01-22,3606.75,5569.776,15628.73,3358.238
2021-01-25,3624.238,5625.923,15710.193,3355.24
2021-01-26,3569.429,5512.968,15352.42,3258.355
2021-01-27,3573.341,5528.003,15413.843,3281.031
2021-01-28,3505.176,5377.143,14913.205,3161.863
2021-01-29,3483.069,5351.965,14821.994,3128.865
2021-02-01,3505.284,5417.648,15024.244,3159.993
2021-02-02,3533.685,5501.092,15335.662,3228.698
2021-02-03,3517.308,5485.201,15233.149,3223.766
2021-02-04,3501.859,5473.948,15105.939,3200.549
2021-02-05,3496.333,5483.414,15007.295,3193.707
2021-02-08,3532.447,5564.562,15269.627,3278.06
2021-02-09,3603.489,5686.25,15630.565,3334.242
2021-02-10,3655.088,5807.719,15962.25,3413.81
2021-02-18,3675.357,5768.381,15767.436,3320.144
2021-02-19,3696.168,5778.842,15823.105,3285.535
2021-02-22,3642.445,5597.333,15336.951,3138.672
2021-02-23,3636.357,5579.668,15243.252,3112.357
2021-02-24,3564.08,5437.568,14870.665,3007.456
2021-02-25,3585.046,5469.558,14828.801,2977.176
2021-02-26,3509.08,5336.761,14507.445,2914.113
2021-03-01,3551.4,5418.784,14857.344,2994.751
2021-03-02,3508.591,5349.63,14751.117,2966.892
2021-03-03,3576.905,5452.213,14932.385,2997.749
2021-03-04,3503.492,5280.706,14416.06,2851.873
2021-03-05,3501.987,5262.796,14412.312,2871.972
2021-03-08,3421.414,5080.025,13863.813,2728.844
2021-03-09,3359.292,4970.999,13475.718,2633.45
2021-03-10,3357.737,5003.612,13563.339,2676.702
2021-03-11,3436.831,5128.216,13866.366,2746.575
2021-03-12,3453.078,5146.379,13897.025,2756.813
2021-03-15,3419.946,5035.544,13520.066,2644.015
2021-03-16,3446.733,5079.362,13642.955,2672.117
2021-03-17,3445.551,5100.858,13809.768,2704.136
2021-03-18,3463.068,5141.768,13963.924,2748.726
2021-03-19,3404.663,5007.091,13606.002,2671.518
2021-03-22,3443.439,5057.152,13760.966,2698.261
2021-03-23,3411.509,5009.246,13607.268,2668.082
2021-03-24,3367.061,4928.685,13407.347,2634.614
2021-03-25,3363.592,4926.347,13421.162,2655.999
2021-03-26,3418.327,5037.99,13769.683,2745.4
2021-03-29,3435.296,5046.877,13771.259,2733.963
2021-03-30,3456.677,5094.729,13888.438,2771.322
2021-03-31,3441.912,5048.361,13778.67,2758.501
2021-04-01,3466.332,5110.777,13979.694,2815.413
2021-04-02,3484.392,5161.557,14122.613,2852.229
2021-04-06,3482.967,5140.342,14083.34,2831.598
2021-04-07,3479.626,5103.743,13979.31,2807.201
2021-04-08,3482.555,5112.209,13989.939,2826.99
2021-04-09,3450.677,5035.337,13813.31,2783.327
2021-04-12,3412.948,4947.746,13495.718,2719.953
2021-04-13,3396.47,4939.644,13528.313,2742.852
2021-04-14,3416.721,4980.628,13738.001,2804.409
2021-04-15,3398.988,4948.974,13680.269,2790.644
2021-04-16,3426.618,4966.181,13720.743,2783.373
2021-04-19,3477.549,5087.017,14117.798,2898.729
2021-04-20,3472.943,5083.365,14101.902,2896.108
2021-04-21,3472.93,5098.745,14151.146,2916.975
2021-04-22,3465.114,5089.244,14209.441,2939.395
2021-04-23,3474.166,5135.453,14351.855,2994.488
2021-04-26,3441.166,5077.237,14224.448,2969.405
2021-04-27,3442.611,5090.52,14264.084,2986.034
2021-04-28,3457.068,5119.242,14398.381,3050.585
2021-04-29,3474.901,5164.169,14464.082,3051.417
2021-04-30,3446.856,5123.489,14438.567,3091.395
2021-05-06,3441.283,5061.124,14210.596,3014.812
2021-05-07,3418.874,4996.053,13933.809,2910.411
2021-05-10,3427.991,4992.422,13917.967,2921.721
2021-05-11,3441.845,5023.06,13966.785,2921.343
2021-05-12,3462.751,5044.548,14064.865,2960.355
2021-05-13,3429.536,4992.974,13917.65,2943.617
2021-05-14,3490.376,5110.59,14208.783,3033.806
2021-05-17,3517.616,5184.985,14456.542,3112.741
2021-05-18,3529.014,5187.601,14450.604,3090.123
2021-05-19,3510.965,5172.272,14484.455,3114.724
2021-05-20,3506.944,5186.412,14535.098,3143.616
2021-05-21,3486.557,5134.148,14417.457,3113.259
2021-05-24,3497.282,5155.588,14506.607,3139.686
2021-05-25,3581.342,5318.478,14846.453,3227.355
2021-05-26,3593.357,5320.593,14793.681,3196.848
2021-05-27,3608.851,5338.233,14897.188,3226.108
2021-05-28,3600.784,5321.089,14852.878,3232.291
2021-05-31,3615.477,5331.57,14996.377,3309.069
2021-06-01,3624.714,5341.68,15034.779,3300.159
2021-06-02,3597.138,5289.974,14857.908,3243.022
2021-06-03,3584.212,5255.286,14761.132,3201.784
2021-06-04,3591.845,5282.277,14870.914,3242.612
2021-06-07,3599.541,5277.627,14862.6,3228.243
2021-06-08,3580.106,5232.117,14716.982,3208.572
2021-06-09,3591.397,5236.449,14718.402,3207.626
2021-06-10,3610.859,5271.466,14893.593,3285.51
2021-06-11,3589.748,5224.703,14801.24,3298.497
2021-06-15,3556.559,5166.56,14673.339,3262.188
2021-06-16,3518.329,5080.491,14295.928,3125.701
2021-06-17,3525.604,5101.892,14472.37,3188.593
2021-06-18,3525.097,5102.466,14583.668,3239.227
2021-06-21,3529.183,5090.385,14641.293,3270.577
2021-06-22,3557.412,5122.158,14696.286,3281.992
2021-06-23,3566.22,5147.394,14843.831,3318.946
2021-06-24,3566.654,5155.974,14784.8,3279.159
2021-06-25,3607.562,5239.968,15003.85,3347.699
2021-06-28,3606.372,5251.76,15150.168,3412.863
2021-06-29,3573.178,5190.545,14999.798,3406.238
2021-06-30,3591.197,5224.041,15161.702,3477.178
2021-07-01,3588.782,5229.664,15038.876,3455.359
2021-07-02,3518.76,5081.117,14670.711,3333.897
2021-07-05,3534.322,5085.792,14718.663,3352.117
2021-07-06,3530.259,5083.104,14667.646,3291.988
2021-07-07,3553.716,5140.49,14940.047,3409.589
2021-07-08,3525.504,5088.257,14882.904,3432.957
2021-07-09,3524.088,5069.436,14844.356,3409.309
2021-07-12,3547.836,5132.709,15161.522,3534.763
2021-07-13,3566.523,5142.099,15189.295,3514.977
2021-07-14,3528.501,5083.085,15056.318,3488.627
2021-07-15,3564.59,5151.463,15169.334,3537.391
2021-07-16,3539.304,5094.773,14972.214,3432.647
2021-07-19,3539.123,5113.495,14992.904,3449.526
2021-07-20,3536.791,5108.994,15011.354,3463.791
2021-07-21,3562.661,5144.043,15212.599,3560.045
2021-07-22,3574.734,5151.752,15262.188,3544.436
2021-07-23,3550.396,5089.228,15028.567,3469.873
2021-07-26,3467.441,4925.299,14630.85,3371.228
2021-07-27,3381.183,4751.313,14093.635,3232.839
2021-07-28,3361.59,4760.483,14086.424,3284.92
2021-07-29,3411.724,4850.275,14515.323,3459.721
2021-07-30,3397.357,4811.17,14473.21,3440.182
2021-08-02,3464.285,4933.736,14798.158,3493.359
2021-08-03,3447.991,4934.458,14736.918,3477.229
2021-08-04,3477.219,4978.848,14990.109,3563.127
2021-08-05,3466.549,4948.67,14872.226,3532.5
2021-08-06,3458.228,4921.565,14827.41,3490.902
2021-08-09,3494.635,4985.563,14941.442,3456.747
2021-08-10,3529.931,5043.148,15057.591,3468.67
2021-08-11,3532.621,5015.341,15021.17,3437.058
2021-08-12,3524.737,4973.351,14901.971,3386.432
2021-08-13,3516.299,4945.983,14799.032,3345.126
2021-08-16,3517.345,4941.068,14693.736,3301.391
2021-08-17,3446.976,4837.403,14350.647,3224.153
2021-08-18,3485.286,4894.238,14454.114,3248.373
2021-08-19,3465.555,4862.139,14487.361,3278.357
2021-08-20,3427.334,4769.268,14253.535,3192.9
2021-08-23,3477.132,4835.878,14535.877,3293.77
2021-08-24,3514.471,4888.39,14663.549,3330.58
2021-08-25,3540.384,4898.157,14697.497,3348.662
2021-08-26,3501.664,4801.609,14415.459,3264.45
2021-08-27,3522.157,4827.043,14436.896,3257.072
2021-08-30,3528.151,4813.27,14423.366,3271.802
2021-08-31,3543.94,4805.61,14328.382,3214.117
2021-09-01,3567.101,4869.459,14314.086,3186.85
2021-09-02,3597.043,4869.411,14277.339,3138.803
2021-09-03,3581.734,4843.062,14179.864,3102.145
2021-09-06,3621.859,4933.726,14546.604,3228.088
2021-09-07,3676.587,4992.829,14702.898,3251.487
2021-09-08,3675.187,4972.132,14688.08,3219.947
2021-09-09,3693.13,4970.013,14698.528,3221.941
2021-09-10,3703.11,5013.522,14771.871,3232.01
2021-09-13,3715.372,4991.66,14705.827,3194.275
2021-09-14,3662.602,4917.162,14626.085,3236.547
2021-09-15,3656.223,4867.319,14536.313,3200.399
2021-09-16,3607.092,4807.698,14258.13,3128.845
2021-09-17,3613.966,4855.94,14359.358,3193.261
2021-09-22,3628.49,4821.768,14277.075,3164.328
2021-09-23,3642.22,4853.196,14387.359,3182.467
2021-09-24,3613.067,4849.428,14357.846,3207.817
2021-09-27,3582.831,4877.37,14344.287,3231.583
2021-09-28,3602.218,4883.828,14313.822,3211.454
2021-09-29,3536.294,4833.928,14079.023,3175.152
2021-09-30,3568.167,4866.383,14309.013,3244.646
2021-10-08,3592.167,4929.941,14414.159,3243.204
2021-10-11,3591.709,4936.192,14367.604,3196.189
2021-10-12,3546.936,4883.837,14135.376,3138.263
2021-10-13,3561.762,4940.109,14353.078,3210.159
2021-10-14,3558.28,4913.612,14341.376,3215.736
2021-10-15,3572.366,4932.108,14415.992,3276.321
2021-10-18,3568.138,4874.775,14350.02,3276.484
2021-10-19,3593.153,4922.723,14499.767,3297.293
2021-10-20,3587.001,4910.185,14452.246,3285.122
2021-10-21,3594.783,4928.016,14444.856,3279.487
2021-10-22,3582.604,4959.725,14492.821,3284.911
2021-10-25,3609.863,4979.524,14596.725,3338.624
2021-10-26,3597.638,4963.098,14552.819,3327.537
2021-10-27,3562.305,4898.164,14393.508,3308.962
2021-10-28,3518.417,4864.138,14244.819,3278.359
2021-10-29,3547.336,4908.77,14451.382,3350.665
2021-11-01,3544.48,4890.685,14476.526,3331.915
2021-11-02,3505.628,4839.846,14377.266,3339.597
2021-11-03,3498.537,4821.112,14367.78,3327.085
2021-11-04,3526.866,4868.742,14555.274,3362.249
2021-11-05,3491.568,4842.346,14462.622,3352.754
2021-11-08,3498.631,4848.18,14508.861,3380.292
2021-11-09,3507.002,4846.744,14571.933,3409.942
2021-11-10,3492.462,4821.193,14515.881,3399.663
2021-11-11,3532.786,4898.653,14699.744,3433.241
2021-11-12,3539.1,4888.375,14705.368,3430.141
2021-11-15,3533.303,4882.378,14636.391,3401.874
2021-11-16,3521.787,4883.321,14613.973,3393.715
2021-11-17,3537.366,4885.754,14711.184,3421.329
2021-11-18,3520.711,4837.619,14579.167,3383.906
2021-11-19,3560.373,4890.058,14752.486,3418.96
2021-11-22,3582.08,4912.399,14960.656,3505.727
2021-11-23,3589.089,4913.346,14905.133,3492.769
2021-11-24,3592.703,4916.658,14887.595,3478.662
2021-11-25,3584.179,4896.442,14827.951,3474.451
2021-11-26,3564.089,4860.127,14777.171,3468.865
2021-11-29,3562.697,4851.423,14810.197,3503.409
2021-11-30,3563.887,4832.026,14795.734,3495.593
2021-12-01,3576.885,4843.851,14794.247,3473.366
2021-12-02,3573.836,4856.163,14765.561,3466.914
2021-12-03,3607.432,4901.018,14892.053,3478.666
2021-12-06,3589.306,4892.621,14752.957,3405.935
2021-12-07,3595.088,4922.102,14697.167,3368.784
2021-12-08,3637.568,4995.93,14964.464,3424.704
2021-12-09,3673.041,5078.69,15147.875,3459.319
2021-12-10,3666.348,5055.117,15111.562,3466.797
2021-12-13,3681.082,5083.801,15212.485,3496.962
2021-12-14,3661.525,5049.695,15136.775,3495.06
2021-12-15,3647.63,5005.899,15026.207,3464.758
2021-12-16,3675.016,5034.732,15112.807,3490.449
2021-12-17,3632.364,4954.76,14867.554,3434.339
2021-12-20,3593.602,4880.418,14569.184,3332.606
2021-12-21,3625.125,4913.485,14688.983,3350.429
2021-12-22,3622.618,4914.454,14791.332,3368.699
2021-12-23,3643.339,4948.739,14863.928,3373.703
2021-12-24,3618.054,4921.345,14710.328,3297.106
2021-12-27,3615.974,4919.324,14715.646,3293.811
2021-12-28,3630.112,4955.964,14837.869,3328.559
2021-12-29,3597.0,4883.48,14653.823,3281.897
2021-12-30,3619.189,4921.511,14796.231,3322.795
2021-12-31,3639.775,4940.373,14857.346,3322.673
2022-01-04,3632.329,4917.765,14791.313,3250.159
2022-01-05,3595.176,4868.12,14525.759,3161.507
2022-01-06,3586.079,4818.232,14429.508,3127.48
2022-01-07,3579.543,4822.369,14343.654,3096.881
2022-01-10,3593.519,4844.045,14406.973,3095.689
2022-01-11,3567.441,4797.774,14223.351,3056.153
2022-01-12,3597.432,4845.579,14421.198,3136.685
2022-01-13,3555.259,4765.919,14138.336,3083.141
2022-01-14,3521.256,4726.732,14150.569,3119.408
2022-01-17,3541.666,4767.276,14363.567,3170.408
2022-01-18,3569.914,4813.347,14391.389,3144.333
2022-01-19,3558.18,4780.378,14207.193,3075.977
2022-01-20,3555.063,4823.509,14198.303,3065.994
2022-01-21,3522.568,4779.314,14029.546,3034.679
2022-01-24,3524.105,4786.738,14081.795,3056.434
2022-01-25,3433.061,4678.451,13683.895,2974.955
2022-01-26,3455.668,4712.311,13780.301,3004.412
2022-01-27,3394.247,4619.877,13398.845,2906.763
2022-01-28,3361.44,4563.772,13328.056,2908.945
2022-02-07,3429.581,4634.09,13456.647,2917.864
2022-02-08,3452.629,4608.773,13325.412,2846.482
2022-02-09,3479.946,4652.061,13531.311,2883.597
2022-02-10,3485.907,4639.863,13432.067,2826.517
2022-02-11,3462.948,4601.395,13224.378,2746.383
2022-02-14,3428.882,4551.688,13123.212,2732.01
2022-02-15,3446.089,4600.103,13345.626,2816.444
2022-02-16,3465.831,4617.989,13376.356,2818.397
2022-02-17,3468.035,4629.165,13422.899,2839.825
2022-02-18,3490.757,4651.236,13459.681,2826.813
2022-02-21,3490.612,4634.314,13471.157,2804.598
2022-02-22,3457.146,4574.153,13297.107,2765.91
2022-02-23,3489.147,4623.047,13549.985,2843.866
2022-02-24,3429.956,4529.319,13252.241,2783.899
2022-02-25,3451.406,4573.425,13412.918,2855.803
2022-02-28,3462.306,4581.646,13455.733,2881.306
2022-03-01,3488.835,4619.686,13488.637,2885.786
2022-03-02,3484.192,4578.601,13346.956,2834.636
2022-03-03,3481.113,4551.628,13201.82,2791.949
2022-03-04,3447.649,4496.43,13020.464,2748.638
2022-03-07,3372.855,4352.778,12573.435,2630.371
2022-03-08,3293.53,4265.391,12244.497,2582.986
2022-03-09,3256.388,4226.346,12107.171,2566.719
2022-03-10,3296.092,4292.837,12370.954,2635.194
2022-03-11,3309.747,4306.522,12447.373,2665.462
2022-03-14,3223.533,4174.758,12063.632,2570.447
2022-03-15,3063.965,3983.812,11537.235,2504.782
2022-03-16,3170.71,4156.081,12000.959,2635.083
2022-03-17,3215.045,4237.696,12289.974,2710.726
2022-03-18,3251.072,4265.902,12328.647,2713.795
2022-03-21,3253.686,4258.746,12379.636,2726.18
2022-03-22,3259.862,4255.295,12318.783,2688.234
2022-03-23,3271.033,4276.517,12408.65,2715.954
2022-03-24,3250.264,4251.306,12305.504,2706.215
2022-03-25,3212.24,4174.574,12072.728,2637.944
2022-03-28,3214.503,4148.466,11949.939,2594.128
2022-03-29,3203.939,4134.144,11895.077,2592.666
2022-03-30,3266.596,4254.099,12263.802,2696.826
2022-03-31,3252.203,4222.597,12118.254,2659.492
2022-04-01,3282.717,4276.158,12227.931,2666.969
2022-04-06,3283.426,4263.841,12172.911,2633.91
2022-04-07,3236.695,4209.1,11972.023,2578.533
2022-04-08,3251.85,4230.767,11959.271,2569.911
2022-04-11,3167.126,4100.07,11520.214,2462.043
2022-04-12,3213.33,4179.973,11756.377,2523.694
2022-04-13,3186.824,4139.737,11568.17,2466.841
2022-04-14,3225.641,4191.568,11714.615,2466.293
2022-04-15,3211.245,4188.747,11648.567,2460.362
2022-04-18,3195.524,4166.384,11691.473,2487.774
2022-04-19,3194.029,4134.902,11633.323,2453.545
2022-04-20,3151.05,4070.789,11392.228,2363.653
2022-04-21,3079.808,3995.83,11084.284,2312.456
2022-04-22,3086.919,4013.25,11051.697,2296.595
2022-04-25,2928.512,3814.913,10379.283,2169.004
2022-04-26,2886.426,3784.12,10206.639,2150.513
2022-04-27,2958.282,3895.536,10652.904,2269.171
2022-04-28,2975.485,3921.107,10628.92,2227.655
2022-04-29,3047.062,4016.241,11021.436,2319.137
2022-05-05,3067.759,4010.21,11046.383,2288.404
2022-05-06,3001.561,3908.815,10809.88,2244.969
2022-05-09,3004.141,3877.436,10765.625,2228.073
2022-05-10,3035.844,3919.868,10912.742,2276.345
2022-05-11,3058.703,3976.423,11109.479,2346.152
2022-05-12,3054.994,3958.74,11094.869,2351.271
2022-05-13,3084.285,3988.6,11159.791,2358.161
2022-05-16,3073.749,3956.538,11093.374,2331.23
2022-05-17,3093.697,4005.893,11230.159,2369.089
2022-05-18,3085.977,3991.907,11208.075,2365.377
2022-05-19,3096.965,3999.598,11250.061,2377.127
2022-05-20,3146.567,4077.6,11454.527,2417.349
2022-05-23,3146.857,4053.982,11447.952,2410.122
2022-05-24,3070.927,3959.154,11065.917,2318.075
2022-05-25,3107.464,3983.178,11143.182,2325.597
2022-05-26,3123.108,3993.045,11206.82,2321.134
2022-05-27,3130.239,4001.299,11193.587,2322.482
2022-05-30,3149.061,4029.018,11310.282,2350.385
2022-05-31,3186.427,4091.518,11527.621,2405.085
2022-06-01,3182.157,4083.177,11551.272,2428.957
2022-06-02,3195.458,4089.568,11628.309,2458.256
2022-06-06,3236.372,4166.085,11938.119,2554.659
2022-06-07,3241.764,4179.129,11935.569,2554.626
2022-06-08,3263.793,4219.812,12033.261,2576.335
2022-06-09,3238.954,4175.675,11810.584,2500.205
2022-06-10,3284.834,4238.994,12035.149,2556.473
2022-06-13,3255.551,4189.353,11999.312,2546.488
2022-06-14,3288.907,4222.311,12023.785,2548.314
2022-06-15,3305.407,4278.218,12137.758,2575.086
2022-06-16,3285.385,4250.061,12150.958,2585.471
2022-06-17,3316.786,4309.044,12331.141,2657.212
2022-06-20,3315.43,4330.433,12487.134,2710.141
2022-06-21,3306.719,4325.566,12423.864,2692.985
2022-06-22,3267.202,4270.623,12246.553,2677.285
2022-06-23,3320.149,4343.878,12514.726,2760.102
2022-06-24,3349.747,4394.772,12686.032,2824.44
2022-06-27,3379.185,4444.264,12825.565,2830.597
2022-06-28,3409.21,4490.517,12982.686,2840.419
